_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Publishing_Date,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Publishing_Date,rtable_Format,rtable_Pages,rtable_Rating
119,419,1074,Your Presidential Fantasy Dream Team,Daniel O'Brien,Crown Books for Young Readers,2016-6-28,Kindle,272.0,4.6,Your Presidential Fantasy Dream Team,Daniel  O'Brien,Crown Books for Young Readers,2016-07-12,Hardcover,272.0,4.07
120,749,1079,Strange Science Fantasy,Scott Morse,IDW Publishing,2011-4-12,Hardcover,196.0,5.0,Strange Science Fantasy,Scott Morse,IDW Publishing,2011-04-12,Paperback,196.0,3.73
121,3129,1082,Puck of Pook's Hill,Rudyard Kipling,CreateSpace Independent Publishing Platform,2017-8-4,Paperback,126.0,4.6,Puck of Pook's Hill. by Rudyard Kipling,Rudyard Kipling,Createspace Independent Publishing Platform,2016-03-20,Paperback,108.0,3.89
122,681,1115,Draw & Paint Fantasy Females,Tom Fleming,IMPACT,2009-8-28,Paperback,128.0,4.1,Draw & Paint Fantasy Females,Tom  Fleming,Impact,2009-08-01,Paperback,127.0,3.93
123,611,1118,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,2014-7-15,Paperback,432.0,4.2,"Fantasy & Science Fiction, July/August 2013",Gordon Van Gelder,"Spilogale, Inc.",2013-07-01,Kindle Edition,258.0,3.75
124,587,1125,"The Palladium RPG Book II: Old Ones (Fantasy Adventure, No 2)",Kevin Siembieda,Palladium Books,1996-1-1,Kindle,,2.3,Palladium Books Presents: Palladium Fantasy Role-Playing Game,Kevin Siembieda,Palladium Books,1996-04-01,Paperback,336.0,3.73
125,727,1155,The Year's Best Fantasy Stories: 3 (Year's Best Fantasy),Lin Carter,DAW,1977-11-15,Kindle,240.0,2.0,The Year's Best Fantasy Stories 3,Lin Carter,DAW,1977-11-15,Paperback,240.0,3.89
127,611,1162,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,2014-7-15,Paperback,432.0,4.2,"Fantasy & Science Fiction, May/June 2014",Gordon Van Gelder,"Spilogale, Inc.",2014-04-25,Kindle Edition,,3.83
128,967,1196,Dragon Rule: Book Five of the Age of Fire,E.E. Knight,Ace,2012-7-3,Paperback,368.0,4.2,"Dragon Banni: L'Âge du feu, T3",E.E. Knight,Milady,2010-12-18,Kindle Edition,448.0,4.09
129,1982,1196,Dragon Fate: Book Six of The Age of Fire,E.E. Knight,Ace,2013-2-5,Paperback,384.0,3.5,"Dragon Banni: L'Âge du feu, T3",E.E. Knight,Milady,2010-12-18,Kindle Edition,448.0,4.09
130,2115,1196,Dragon Avenger: Book Two of the Age of Fire,E.E. Knight,Ace,2011-5-3,Hardcover,400.0,4.5,"Dragon Banni: L'Âge du feu, T3",E.E. Knight,Milady,2010-12-18,Kindle Edition,448.0,4.09
131,2534,1196,Dragon Champion (One of the Age of Fire  #1),E.E. Knight,Ace,2010-11-2,Paperback,384.0,4.4,"Dragon Banni: L'Âge du feu, T3",E.E. Knight,Milady,2010-12-18,Kindle Edition,448.0,4.09
132,2682,1196,Dragon Strike: Book Four of the Age of Fire,E.E. Knight,Ace,2012-3-6,Paperback,384.0,4.3,"Dragon Banni: L'Âge du feu, T3",E.E. Knight,Milady,2010-12-18,Kindle Edition,448.0,4.09
133,251,1197,The Ultimate Guide to Sexual Fantasy: How to Turn Your Fantasies into Reality,Violet Blue,Cleis Press,2004-8-18,Hardcover,250.0,4.3,Lips Like Sugar: Women's Erotic Fantasies,Violet Blue,Cleis Press,2006-02-24,Paperback,200.0,3.32
134,251,1230,The Ultimate Guide to Sexual Fantasy: How to Turn Your Fantasies into Reality,Violet Blue,Cleis Press,2004-8-18,Hardcover,250.0,4.3,The Ultimate Guide to Sexual Fantasy: How to Turn Your Fantasies into Reality (Ultimate Guides Series),Violet Blue,Cleis Press,2004-08-18,Paperback,250.0,3.96
135,237,1230,"The Ultimate Guide to Sexual Fantasy: How to Have Incredible Sex with Role Play, Sex Games, Erotic Massage, BDSM Play and Much, Much More (Ultimate Guides)",Violet Blue,Cleis Press,2014-6-17,Paperback,288.0,4.5,The Ultimate Guide to Sexual Fantasy: How to Turn Your Fantasies into Reality (Ultimate Guides Series),Violet Blue,Cleis Press,2004-08-18,Paperback,250.0,3.96
136,194,1262,Anatomy for Fantasy Artists: An Essential Guide to Creating Action Figures and Fantastical Forms,Glenn Fabry,Barron's Educational Series,2013-3-1,Hardcover,160.0,3.9,Anatomy for Fantasy Artists: An Illustrator's Guide to Creating Action Figures and Fantastical Forms,Glenn Fabry,Barron's Educational Series,2005-03-01,Paperback,128.0,3.73
137,727,1265,The Year's Best Fantasy Stories: 3 (Year's Best Fantasy),Lin Carter,DAW,1977-11-15,Kindle,240.0,2.0,The Year's Best Fantasy Stories 5,Lin Carter,DAW,1980-01-02,Mass Market Paperback,204.0,4.0
138,15,1267,"Dueling with Kings: High Stakes, Killer Sharks, and the Get-Rich Promise of Daily Fantasy Sports",Daniel Barbarisi,Touchstone,2018-3-6,Hardcover,368.0,4.8,"Dueling with Kings: High Stakes, Killer Sharks, and the Get-Rich Promise of Daily Fantasy Sports",Daniel Barbarisi,Touchstone Books,2017-03-07,Hardcover,353.0,4.16
139,390,1270,Fighting Fantasy:The Warlock of Firetop Mountain,Steve Jackson,Scholastic,2017-8-3,Kindle,232.0,4.6,Fighting Fantasy: The Introductory Role-playing Game,Steve   Jackson,Puffin Books,1984-05-31,Paperback,240.0,3.56
140,485,1270,Fighting Fantasy: Citadel of Chaos,Steve Jackson,Scholastic,2017-9-7,Kindle,232.0,4.4,Fighting Fantasy: The Introductory Role-playing Game,Steve   Jackson,Puffin Books,1984-05-31,Paperback,240.0,3.56
141,625,1270,Fighting Fantasy 10 House Of Hell (Puffin Adventure Gamebooks),Steve Jackson,Puffin,1984-12-4,Kindle,224.0,,Fighting Fantasy: The Introductory Role-playing Game,Steve   Jackson,Puffin Books,1984-05-31,Paperback,240.0,3.56
142,439,1270,Fighting Fantasy: House of Hell,Steve Jackson,Scholastic,2017-9-7,Paperback,300.0,5.0,Fighting Fantasy: The Introductory Role-playing Game,Steve   Jackson,Puffin Books,1984-05-31,Paperback,240.0,3.56
143,765,1270,Fighting Fantasy 02 Citadel Of Chaos (Puffin Adventure Gamebooks),Steve Jackson,Puffin,1983-6-7,Hardcover,208.0,4.4,Fighting Fantasy: The Introductory Role-playing Game,Steve   Jackson,Puffin Books,1984-05-31,Paperback,240.0,3.56
145,1872,1331,Inspector Hobbes and the Gold Diggers: Humorous mystery (unhuman) (Volume 3),Wilkie Martin,The Witcherley Book Company,2014-9-28,Hardcover,328.0,4.6,Inspector Hobbes and the Blood: Comedy Crime Fantasy,Wilkie Martin,Witcherley Book Company,2017-01-20,Hardcover,,3.82
146,1747,1331,Inspector Hobbes and the Curse: unhuman II - a Fast Paced Comedy Crime Fantasy Romance (Volume 2),Wilkie Martin,The Witcherley Book Company,2013-10-28,Kindle,354.0,4.4,Inspector Hobbes and the Blood: Comedy Crime Fantasy,Wilkie Martin,Witcherley Book Company,2017-01-20,Hardcover,,3.82
147,1820,1331,Inspector Hobbes and the Bones: Cozy Mystery Comedy Crime Fantasy (unhuman) (Volume 4),Wilkie Martin,The Witcherley Book Company,2016-12-16,Kindle,348.0,4.5,Inspector Hobbes and the Blood: Comedy Crime Fantasy,Wilkie Martin,Witcherley Book Company,2017-01-20,Hardcover,,3.82
148,1702,1331,Inspector Hobbes and the Blood: unhuman I - A fast paced comedy crime fantasy (Volume 1),Wilkie Martin,The Witcherley Book Company,2013-7-24,Paperback,312.0,4.0,Inspector Hobbes and the Blood: Comedy Crime Fantasy,Wilkie Martin,Witcherley Book Company,2017-01-20,Hardcover,,3.82
149,367,1341,His Fantasy,Sheila Kell,Cunningham Publishing,2018-2-6,Paperback,,,His Fantasy,Sheila Kell,Cunningham Books,2018-02-06,Kindle Edition,,4.67
150,1255,1353,On the Edge of the Dark Sea of Darkness (The Wingfeather Saga),Andrew Peterson,WaterBrook,2008-3-18,Hardcover,304.0,4.7,On the Edge of the Dark Sea of Darkness: Adventure. Peril. Lost Jewels. And the Fearsome Toothy Cows of Skree.,Andrew Peterson,Oasis Audio,2008-03-25,Audio CD,0.0,4.26
151,727,1365,The Year's Best Fantasy Stories: 3 (Year's Best Fantasy),Lin Carter,DAW,1977-11-15,Kindle,240.0,2.0,The Year's Best Fantasy Stories 1,Lin Carter,DAW,1975-10-21,Paperback,175.0,3.76
152,22,1379,Final Fantasy X Official Strategy Guide (Brady Games Signature Series),Dan Birlew,BRADY GAMES,2002-0-0,Kindle,272.0,4.4,Final Fantasy IX Official Strategy Guide (Video Game Books),Dan Birlew,BradyGames,2000-11-18,Paperback,208.0,3.56
153,39,1379,"Final Fantasy X-2, Official Strategy Guide",Dan Birlew,BRADY GAMES,2003-11-13,Kindle,352.0,4.3,Final Fantasy IX Official Strategy Guide (Video Game Books),Dan Birlew,BradyGames,2000-11-18,Paperback,208.0,3.56
154,106,1379,Final Fantasy Chronicles Official Strategy Guide: Chrono Trigger and Final Fantasy 4,Dan Birlew,Brady Games,2001-7-2,Hardcover,160.0,4.5,Final Fantasy IX Official Strategy Guide (Video Game Books),Dan Birlew,BradyGames,2000-11-18,Paperback,208.0,3.56
155,954,1382,"Atlantis Found (Dirk Pitt, No. 15)",Clive Cussler,G.P. Putnam's Sons,2001-5-1,Paperback,704.0,4.4,Night Probe!: A Dirk Pitt Adventure,Clive Cussler,Bantam,2014-11-11,Paperback,432.0,3.9
156,1474,1382,Valhalla Rising (Dirk Pitt),Clive Cussler,G.P. Putnam's Sons,2002-7-30,Kindle,531.0,4.5,Night Probe!: A Dirk Pitt Adventure,Clive Cussler,Bantam,2014-11-11,Paperback,432.0,3.9
157,954,1385,"Atlantis Found (Dirk Pitt, No. 15)",Clive Cussler,G.P. Putnam's Sons,2001-5-1,Paperback,704.0,4.4,Cyclops (Dirk Pitt 8),Clive Cussler,DEBOLS!LLO,2014-02-20,Kindle Edition,475.0,3.86
158,1474,1385,Valhalla Rising (Dirk Pitt),Clive Cussler,G.P. Putnam's Sons,2002-7-30,Kindle,531.0,4.5,Cyclops (Dirk Pitt 8),Clive Cussler,DEBOLS!LLO,2014-02-20,Kindle Edition,475.0,3.86
159,564,1407,Children's Fantasy Literature: An Introduction,Michael Levy,Cambridge University Press,2016-4-16,Kindle,282.0,5.0,Children's Fantasy Literature,Michael    Levy,Cambridge University Press,2016-08-03,Hardcover,284.0,4.09
160,1995,1411,Dracula (Oxford World's Classics),Bram Stoker,Oxford University Press,2011-2-11,Paperback,448.0,4.4,Crooken Sands (Fantasy and Horror Classics),Bram Stoker,Fantasy and Horror Classics,2011-04-28,Paperback,22.0,3.2
161,2259,1424,The Coming of Conan the Cimmerian: The Original Adventures of the Greatest Sword and Sorcery Hero of All Time!,Robert E. Howard,Del Rey,2003-12-2,Paperback,463.0,4.5,The Coming of Conan the Cimmerian: The Original Adventures of the Greatest Sword and Sorcery Hero of All Time!,Robert E. Howard,Tantor Media,2009-06-25,Audio CD,0.0,4.15
162,2441,1424,Robert E. Howard's Conan the Cimmerian Barbarian: The Complete Weird Tales Omnibus,Robert E Howard,Pulp-Lit Productions,2017-6-1,Kindle,684.0,5.0,The Coming of Conan the Cimmerian: The Original Adventures of the Greatest Sword and Sorcery Hero of All Time!,Robert E. Howard,Tantor Media,2009-06-25,Audio CD,0.0,4.15
163,337,1435,Tarzan of the Apes (Penguin Classics),Edgar Rice Burroughs,Penguin Classics,1990-10-1,Hardcover,320.0,4.3,Tarzan: The Lost Adventure,Edgar Rice Burroughs,Del Rey,1997-04-28,Mass Market Paperback,272.0,3.66
164,2798,1435,Tarzan of the Apes,Edgar Rice Burroughs,Digireads.com,2016-1-4,Kindle,190.0,4.0,Tarzan: The Lost Adventure,Edgar Rice Burroughs,Del Rey,1997-04-28,Mass Market Paperback,272.0,3.66
166,3356,1446,On Blazing Wings (Military & War Short Stories Collection),L. Ron Hubbard,Galaxy Press,2011-2-21,Hardcover,128.0,4.2,Writers of the Future Volume 34: The Best New Sci Fi and Fantasy Short Stories of the Year,L. Ron Hubbard,,,Paperback,,4.0
167,2488,1446,Writers of the Future Vol 34: #1 Bestselling Sci-Fi & Fantasy Short Stories of the Year,L. Ron Hubbard,Galaxy Press,2018-4-10,Kindle,400.0,,Writers of the Future Volume 34: The Best New Sci Fi and Fantasy Short Stories of the Year,L. Ron Hubbard,,,Paperback,,4.0
168,114,1450,Drawing and Painting Fantasy Landscapes and Cityscapes,Martin McKenna,Barron's Educational Series,2006-7-1,Hardcover,128.0,4.3,Digital Fantasy Painting Workshop,Martin McKenna,Harper Design,2004-10-05,Paperback,160.0,3.7
169,954,1456,"Atlantis Found (Dirk Pitt, No. 15)",Clive Cussler,G.P. Putnam's Sons,2001-5-1,Paperback,704.0,4.4,Treasure of Khan: Dirk Pitt #19,Clive Cussler,Penguin,2012-06-07,Kindle Edition,704.0,3.89
170,1474,1456,Valhalla Rising (Dirk Pitt),Clive Cussler,G.P. Putnam's Sons,2002-7-30,Kindle,531.0,4.5,Treasure of Khan: Dirk Pitt #19,Clive Cussler,Penguin,2012-06-07,Kindle Edition,704.0,3.89
171,69,1477,Democracy and Other Neoliberal Fantasies: Communicative Capitalism and Left Politics,Jodi Dean,Duke University Press,2009-9-2,Hardcover,232.0,4.0,Democracy and Other Neoliberal Fantasies: Communicative Capitalism and Left Politics,Jodi Dean,Duke University Press Books,2009-09-02,Paperback,232.0,3.88
173,611,1481,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,2014-7-15,Paperback,432.0,4.2,"Fantasy & Science Fiction, March/April 2014",Gordon Van Gelder,"Spilogale, Inc.",2014-03-01,Kindle Edition,,3.54
174,365,1486,High Fantasy (The Feedback Loop) (Volume 3),Harmon Cooper,CreateSpace Independent Publishing Platform,2015-12-17,Paperback,356.0,,High Fantasy,Harmon Cooper,Boycott Books,2015-12-26,Kindle Edition,262.0,4.16
175,113,1510,The Encyclopedia of Fantasy,John Grant,St. Martin's Griffin,1999-3-15,Kindle,1088.0,4.1,The Encyclopedia of Fantasy and Science Fiction Art Techniques,John Grant,Running Press Book Publishers,1996-03-01,Hardcover,176.0,3.85
176,400,1551,Legends: Stories By The Masters of Modern Fantasy,Robert Silverberg,Tor Fantasy,,Hardcover,715.0,4.4,Fantasy: The Best of 2001,Robert Silverberg,iBooks,2002-06-21,Paperback,424.0,3.38
177,1281,1553,"The Magazine of Fantasy and Science Fiction, July 1969 (Volume 37, No. 1)",Fritz Leiber,Mercury Press,1969-0-0,Hardcover,,,"The Big Time by Fritz Leiber, Science Fiction, Fantasy",Fritz Leiber,Aegypan,2011-06-01,Hardcover,134.0,3.27
178,611,1593,"The Very Best of Fantasy & Science Fiction, Volume 2",Gordon Van Gelder,Tachyon Publications,2014-7-15,Paperback,432.0,4.2,"The Magazine of Fantasy & Science Fiction, March/April 2015",Gordon Van Gelder,"Spilogale, Inc.",2015-02-27,Kindle Edition,,4.03
179,1222,1594,"The Best Science Fiction and Fantasy of the Year, Vol. 3",Jonathan Strahan,Night Shade Books,2009-5-1,Kindle,478.0,3.8,The Best Science Fiction and Fantasy of the Year: Volume Eleven,Jonathan Strahan,Solaris,2017-04-18,Paperback,500.0,3.88
180,148,1602,The Fantasy of Feminist History (Next Wave Provocations),Joan Wallach Scott,Duke University Press Books,2011-11-11,Hardcover,200.0,4.0,The Fantasy of Feminist History,Joan Wallach Scott,Duke University Press Books,2011-11-11,Paperback,200.0,3.58
183,576,1639,"The Complete Guide to Writing Fantasy, Vol. 2: The Opus Magus",Tee Morris,Dragon Moon Press,2007-10-1,Paperback,320.0,3.8,The Complete Guide to Writing Fantasy: The Opus Magnus,Tee Morris,Dragon Moon Press,2003-09-01,Paperback,296.0,4.04
184,209,1666,Shared Fantasy: Role Playing Games as Social Worlds,Gary Alan Fine,University of Chicago Press,2002-8-14,Kindle,298.0,3.7,Shared Fantasy: Role Playing Games as Social Worlds,Gary Alan Fine,University Of Chicago Press,2002-08-14,Paperback,298.0,3.91
185,1053,1669,Drawing & Painting Fantasy Worlds,Finlay Cowan,IMPACT,2006-5-25,Kindle,128.0,3.6,Drawing & Painting Fantasy Figures: From the Imagination to the Page,Finlay Cowan,Barron's Educational Series,2003-10-01,Paperback,128.0,3.75
186,251,1672,The Ultimate Guide to Sexual Fantasy: How to Turn Your Fantasies into Reality,Violet Blue,Cleis Press,2004-8-18,Hardcover,250.0,4.3,Sweet Confessions: Erotic Fantasies for Couples,Violet Blue,Cleis Press,2011-07-01,Paperback,224.0,3.88
187,1059,1672,Sweet Life 2: Erotic Fantasies for Couples,Violet Blue,Cleis Press,,Paperback,225.0,3.6,Sweet Confessions: Erotic Fantasies for Couples,Violet Blue,Cleis Press,2011-07-01,Paperback,224.0,3.88
188,515,1681,Worlds Apart: An Anthology of Russian Fantasy and Science Fiction,Alexander Levitsky,The Overlook Press,2008-7-29,Kindle,656.0,3.6,Worlds Apart: An Anthology of Russian Science Fiction and Fantasy,Alexander Levitsky,The Overlook Press,2007-08-16,Hardcover,655.0,4.02
189,563,1682,The Evolution of Fantasy Role-Playing Games,Michael J. Tresca,McFarland,2010-11-16,Kindle,238.0,4.1,The Evolution of Fantasy Role-playing Games,Michael Tresca,McFarland & Company,2010-11-21,Paperback,228.0,2.68
192,379,1709,Dragonart: How to Draw Fantastic Dragons and Fantasy Creatures,"Jessica ""Neon Dragon"" Peffer",IMPACT Books,2005-9-25,Paperback,128.0,4.6,Dragonart Fantasy Characters: How to Draw Fantastic Beings and Incredible Creatures,Jessica Peffer,Impact,2007-09-01,Paperback,128.0,4.37
193,519,1713,"Fantasies of the Master Race: Literature, Cinema, and the Colonization of American Indians",Ward Churchill,City Lights Publishers,2001-1-1,Paperback,261.0,4.1,"Fantasies of the Master Race: Literature, Cinema & the Colonization of American Indians",Ward Churchill,City Lights Publishers,2001-01-01,Paperback,261.0,3.88
194,1059,1739,Sweet Life 2: Erotic Fantasies for Couples,Violet Blue,Cleis Press,,Paperback,225.0,3.6,Sweet Love: Erotic Fantasies for Couples,Violet Blue,Cleis Press,2010-03-09,Paperback,244.0,4.04
195,547,1743,The Book of Fantasy,Jorge Luis Borges,Carroll & Graf Pub,1990-8-1,Paperback,,3.3,The Book of Fantasy,Jorge Luis Borges,Viking Books,1988-11-01,Hardcover,384.0,4.37
196,395,1750,"Male Fantasies, Vol. 1: Women, Floods, Bodies, History (Theory and History of Literature, Vol. 22) (Volume 1)",Klaus Theweleit,Univ Of Minnesota Press,1987-4-1,Paperback,544.0,3.5,Male Fantasies: Volume 2: Male Bodies: Psychoanalyzing the White Terror,Klaus Theweleit,Univ Of Minnesota Press,1989-05-08,Paperback,536.0,4.11
197,666,1786,Gurp's Fantasy Folk,Chris W. McCubbin,Steve Jackson Games,1991-8-1,Kindle,,5.0,GURPS Fantasy Folk,Chris W. McCubbin,Steve Jackson Games,2000-11-01,Paperback,144.0,3.6
198,687,1834,J.R.R. Tolkien: Master of Fantasy (Lerner Biographies),David R. Collins,First Avenue Editions,1993-1-1,Kindle,128.0,5.0,J.R.R. Tolkien: Master of Fantasy,David R. Collins,Lerner Publishing Group,1992-10-01,Hardcover,112.0,3.65
199,954,1842,"Atlantis Found (Dirk Pitt, No. 15)",Clive Cussler,G.P. Putnam's Sons,2001-5-1,Paperback,704.0,4.4,Trojan Odyssey: Dirk Pitt #17,Clive Cussler,Penguin,2012-06-07,Kindle Edition,508.0,3.92
200,1474,1842,Valhalla Rising (Dirk Pitt),Clive Cussler,G.P. Putnam's Sons,2002-7-30,Kindle,531.0,4.5,Trojan Odyssey: Dirk Pitt #17,Clive Cussler,Penguin,2012-06-07,Kindle Edition,508.0,3.92
201,3165,1855,The Healer's War: A Fantasy Novel of Vietnam,Elizabeth A Scarborough,Open Road Media Sci-Fi & Fantasy,2014-9-2,Paperback,358.0,4.3,The Healer's War: A Fantasy Novel of Vietnam,Elizabeth Ann Scarborough,Open Road Media Sci-Fi & Fantasy,2014-04-29,Kindle Edition,358.0,3.67
202,524,1866,Lightning Returns: Final Fantasy XIII: The Complete Official Guide,Piggyback,Piggyback,2014-2-11,Hardcover,320.0,4.6,Final Fantasy X: The Official Strategy Guide,Piggyback,Piggyback Interactive,2002-05-01,Paperback,228.0,4.43
203,663,1866,Final Fantasy X-2: The Official Guide,Piggyback,Piggyback Interactive,2004-2-1,Kindle,242.0,3.6,Final Fantasy X: The Official Strategy Guide,Piggyback,Piggyback Interactive,2002-05-01,Paperback,228.0,4.43
204,407,1866,Final Fantasy XV: Standard Edition,Piggyback,Piggyback,2016-11-29,Hardcover,320.0,4.5,Final Fantasy X: The Official Strategy Guide,Piggyback,Piggyback Interactive,2002-05-01,Paperback,228.0,4.43
205,538,1866,Final Fantasy XIII-2 - The Complete Official Guide,Piggyback,Piggyback Interactive,2012-1-31,Hardcover,304.0,4.5,Final Fantasy X: The Official Strategy Guide,Piggyback,Piggyback Interactive,2002-05-01,Paperback,228.0,4.43
206,232,1866,Final Fantasy XII: The Complete Guide,Piggyback,Piggyback Interactive,2007-0-0,Paperback,340.0,5.0,Final Fantasy X: The Official Strategy Guide,Piggyback,Piggyback Interactive,2002-05-01,Paperback,228.0,4.43
207,377,1866,Final Fantasy XIII: Complete Official Guide - Standard Edition,Piggyback,Piggyback,2010-3-9,Hardcover,256.0,4.6,Final Fantasy X: The Official Strategy Guide,Piggyback,Piggyback Interactive,2002-05-01,Paperback,228.0,4.43
