_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Publishing_Date,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Publishing_Date,rtable_Format,rtable_Pages,rtable_Rating
1146,404,2054,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Fantasists on Fantasy,Robert H.  Boyer,Avon Books,1984-02-01,Paperback,10.0,3.79
1149,404,2124,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Compleat Werewolf and Other Stories of Fantasy and Science Fiction,Anthony Boucher,Carroll & Graf Publishers,1990-01-01,Mass Market Paperback,256.0,3.87
1153,404,2173,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Amazing Adventures of Phoenix Jones: And the Less Amazing Adventures of Some Other Real-Life Superheroes,Jon Ronson,Penguin Group US,2011-11-01,Kindle Edition,68.0,3.68
1155,404,2191,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2010",Rich Horton,Prime Books,2010-06-08,Paperback,541.0,3.53
1156,404,2195,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Discoveries In Fantasy,Lin Carter,,,,243.0,3.81
1162,404,2232,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Cycle of Arawn: The Complete Epic Fantasy Trilogy,Edward W. Robertson,,,Nook,,3.93
1163,404,2234,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Geek Theater: 15 Plays by Science Fiction and Fantasy Writers,Jen Gunnels,Underwords Press,2014-11-04,Paperback,470.0,3.67
1164,404,2240,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,THE CASPAK TRILOGY : The Fantasy Novel -,Edgar Rice Burroughs,Unsecretbooks,2013-02-01,ebook,1078.0,3.89
1166,404,2278,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Her Christmas Fantasy,Penny Jordan,Harlequin,1996-12-01,,,3.15
1170,404,2283,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Every Girl's Secret Fantasy,Robyn Grady,Mills & Boon,2010-09-03,Mass Market Paperback,186.0,3.02
1174,404,2305,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Superheroes: Fashion and Fantasy,Andrew Bolton,Metropolitan Museum of Art,2008-06-02,Hardcover,160.0,3.45
1184,404,2427,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Fire Opal (A  dark fantasy novel),Connie Flynn,CKF Enterprises,2012-09-23,Kindle Edition,416.0,3.46
1186,404,2453,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Wings of Sorrow (A horror fantasy novel),Iain Rob Wright,SalGad Publishing Group,2015-10-18,Kindle Edition,174.0,4.0
1188,404,2462,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Raptor: Urban Fantasy Noir,B.A. Bostick,Enchanted Indie Press,2017-06-26,Kindle Edition,525.0,4.43
1189,404,2464,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 7,David G. Hartwell,Tachyon Publications,2007-06-01,Paperback,372.0,4.33
1193,404,2504,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dragon's Kin: Fantasy,Anne McCaffrey,Corgi,2004-11-01,Paperback,,3.9
1195,404,2510,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Flight to Lucifer: A Gnostic Fantasy,Harold Bloom,Farrar Straus & Giroux (NY),1979-04-01,Hardcover,250.0,2.85
1199,404,2581,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2009",Rich Horton,Prime Books,2009-12-23,Paperback,541.0,3.77
1204,404,2607,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Book of Enchantments (Point Fantasy),Patricia C. Wrede,Scholastic Inc.,1988-01-01,Mass Market Paperback,234.0,3.98
1206,404,2618,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Her Forbidden Fantasy,Michelle Dare,,,Kindle Edition,12.0,3.75
1207,404,2653,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 8,David G. Hartwell,Tachyon Publications,2008-06-01,Paperback,375.0,3.73
1210,404,2692,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Complete Guide to Writing Fantasy: Alchemy with Words,Darin Park,Dragon Moon Press,2002-09-01,Paperback,361.0,3.83
1211,404,2695,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 5,David G. Hartwell,Harper Voyager,2005-06-28,Paperback,512.0,3.66
1213,404,2697,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 6,David G. Hartwell,Tachyon Publications,2006-09-15,Paperback,355.0,3.68
1217,404,2726,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Devil's Dictionary, Fiction, Classics, Fantasy, Horror",Ambrose Bierce,Aegypan,2006-09-01,Paperback,228.0,4.12
1218,404,2730,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Midwinter Fantasy,Leanna Renee Hieber,"Dorchester Publishing Company, Inc.",2010-11-23,ebook,336.0,3.61
1220,404,2756,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Strategies of Fantasy,Brian Attebery,Indiana University Press,1992-03-01,Hardcover,180.0,4.07
1221,404,2761,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Azad: a Flight of Desi Fantasy,Sanjiv Behera,Rickshaw Books,2011-12-08,Paperback,96.0,4.0
1223,404,2810,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Enchanted Castle by Edith Nesbit, Fiction, Fantasy & Magic",E. Nesbit,Aegypan,2006-06-01,Paperback,168.0,3.84
1225,404,2835,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Heroes & Shifters Urban Fantasy,Viola Rivard,,,Kindle Edition,,3.61
1231,404,2873,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Year's Best Australian Fantasy and Horror 2011,Liz Grzyb,Ticonderoga Publications,2012-08-01,Paperback,506.0,4.8
1235,404,2958,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Finnish Fantasy (Dedalus Literary Fantasy Anthologies),Johanna Sinisalo,Dedalus,2006-08-01,Paperback,337.0,3.9
1239,404,2989,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"Magic, Myth & Majesty (7 Fantasy Novels)",David Dalglish,Steel Magnolia Press,2013-12-20,Kindle Edition,,3.6
1240,404,2991,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Waylander (Fantasy),David Gemmell,,,Kindle Edition,451.0,4.26
1242,417,550,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy & Science Fiction, January/February 2012",Gordon Van Gelder,"Spilogale, Inc.",2012-01-01,Paperback,258.0,3.54
1247,417,916,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Art Masters:  The Best Fantasy and Science Fiction Artists Show How They Work,Dick Jude,Watson-Guptill Publications,1999-10-01,Paperback,144.0,3.93
1248,417,966,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy & Science Fiction, January/February 2014",Gordon Van Gelder,Spilogale,2014-01-01,Paperback,260.0,3.44
1249,417,1073,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy & Science Fiction, January/February 2015",Gordon Van Gelder,"Spilogale, Inc.",2014-12-25,Kindle Edition,,3.92
1254,417,2608,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Art Now: The Very Best in Contemporary Fantasy Art  Illustration,Martin McKenna,Harper Design,2007-10-23,Hardcover,192.0,4.07
1256,417,2733,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy Freaks and Gaming Geeks: An Epic Quest for Reality Among Role Players, Online Gamers, and Other Dwellers of Imaginary Realms",Ethan Gilsdorf,Lyons Press,2009-09-01,Hardcover,336.0,3.29
1257,417,2801,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy Magazine, October 2014: Women Destroy Fantasy! Special Issue",Cat Rambo,John Joseph Adams,2014-09-30,Kindle Edition,318.0,4.08
1707,1321,20,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,"The Magic Flyswatter: A Superhero Tale of Africa, Retold from the Mwindo Epic",Aaron Shepard,Skyhook Press,2017-03-31,Kindle Edition,35.0,3.28
1724,1321,120,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Wolf Hunters (a Tale of Adventure in the Wilderness),James Oliver Curwood,IndyPublish.com,,Hardcover,,4.04
1746,1321,239,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,Triplanetary: A Tale of Cosmic Adventure,"E.E. ""Doc"" Smith",,,Kindle Edition,,3.65
1997,1321,1770,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The New Space Opera 2: All-new stories of science fiction adventure,Gardner Dozois,Harper Voyager,2009-06-30,Paperback,560.0,3.8
2163,1321,2714,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Children's Homer: The Adventures of Odysseus and the Tale of Troy,Padraic Colum,Simon Pulse,1982-10-01,Paperback,256.0,3.86
2177,1321,2792,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Adventures of Tom Jones (Parts 1 and 2),Henry Fielding,Wildside Press,2007-09-23,Hardcover,728.0,3.73
2239,1403,478,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,The Fantasy Baseball Black Book 2017 Edition (Fantasy Black Book 10),Joe Pisapia,,,Kindle Edition,182.0,3.88
2261,1403,736,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,Falling for His Fantasy: Books 1 - 3,C.A.   Taylor,,,Kindle Edition,168.0,3.13
2323,1403,1518,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,The Year's Best Fantasy Stories 13,Arthur W. Saha,DAW,1987-11-03,Paperback,238.0,3.36
2324,1403,1519,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,Meridian Codex Dark Fantasy Compendium: Books 1 & 2,Keith Deininger,Meridian Codex,2016-01-06,Paperback,468.0,4.75
2434,1478,401,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,A Hustler's Fantasy 3: An Urban Romance,Shameka Jones,Royalty Publishing House,2016-12-22,Kindle Edition,,4.89
2435,1478,446,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Urban Fantasies Book 4,Marlon Mccaulsky,Emerald Star Press,2012-06-12,Kindle Edition,,4.91
2437,1478,507,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Violet Chaser: Faerie Princess (An Urban Fantasy Novel),Erica Reeder,Ferry Tales LLC,2016-01-04,Kindle Edition,304.0,4.14
2439,1478,742,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,A Hustler's Fantasy 2: An Urban Romance,Shameka Jones,Royalty Publishing House,2016-11-03,Kindle Edition,,4.74
2441,1478,799,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Urban Fantasies Book 3,Marlon Mccaulsky,Emerald Star Press,2011-10-25,Kindle Edition,29.0,4.77
2442,1478,844,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Chaos Rises: A Veil World Urban Fantasy,Pippa DaCosta,Createspace Independent Publishing Platform,2016-06-04,Paperback,290.0,3.85
2446,1478,1080,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Urban Fantasies Book 2,Marlon Mccaulsky,Emerald Star Press,2011-07-07,Kindle Edition,,4.79
2449,1478,1379,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Final Fantasy IX Official Strategy Guide (Video Game Books),Dan Birlew,BradyGames,2000-11-18,Paperback,208.0,3.56
2453,1478,1710,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Obfuscate - A Paranormal Urban Fantasy,Killion Slade,Draconian Publishing - Spirit,2016-05-01,ebook,246.0,4.21
2456,1478,2131,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Serpent's Kiss: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-30,Kindle Edition,117.0,4.11
2459,1478,2643,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Serpent's Desire: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-14,Kindle Edition,167.0,3.87
2461,1478,2735,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Angelfire (Dark Angel #1): Urban Fantasy,Hanna Peach,Createspace Independent Publishing Platform,2012-11-22,Paperback,294.0,3.65
2475,1490,401,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,A Hustler's Fantasy 3: An Urban Romance,Shameka Jones,Royalty Publishing House,2016-12-22,Kindle Edition,,4.89
2479,1490,507,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Violet Chaser: Faerie Princess (An Urban Fantasy Novel),Erica Reeder,Ferry Tales LLC,2016-01-04,Kindle Edition,304.0,4.14
2489,1490,799,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Urban Fantasies Book 3,Marlon Mccaulsky,Emerald Star Press,2011-10-25,Kindle Edition,29.0,4.77
2504,1490,1410,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Urban Enemies: A Collection of Urban Fantasy Stories,Jim Butcher,"Recorded Books, Inc.",2017-08-01,Audible Audio,,3.58
2506,1490,1449,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Urban Fantasies Book 1,Marlon Mccaulsky,Emerald Star Press,2011-05-25,Nook,0.0,4.38
2516,1490,2007,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,The Shining Isle: An Urban Fantasy,Ly de Angeles,,,Paperback,,4.34
2518,1490,2131,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Serpent's Kiss: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-30,Kindle Edition,117.0,4.11
2527,1490,2643,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Serpent's Desire: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-14,Kindle Edition,167.0,3.87
2567,2008,507,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,Violet Chaser: Faerie Princess (An Urban Fantasy Novel),Erica Reeder,Ferry Tales LLC,2016-01-04,Kindle Edition,304.0,4.14
2682,2008,2007,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,The Shining Isle: An Urban Fantasy,Ly de Angeles,,,Paperback,,4.34
2726,2008,2643,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,Serpent's Desire: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-14,Kindle Edition,167.0,3.87
