_id,ltable_ID,rtable_ID,ltable_Name,ltable_Author,ltable_Publisher,ltable_Publishing_Date,ltable_Format,ltable_Pages,ltable_Rating,rtable_Name,rtable_Author,rtable_Publisher,rtable_Publishing_Date,rtable_Format,rtable_Pages,rtable_Rating
1155,404,2191,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2010",Rich Horton,Prime Books,2010-06-08,Paperback,541.0,3.53
1156,404,2195,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Discoveries In Fantasy,Lin Carter,,,,243.0,3.81
1158,404,2199,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dragon of Fortune (Geronimo Stilton and the Kingdom of Fantasy: Special Edition #2),Geronimo Stilton,Scholastic Paperbacks,2017-09-12,Kindle Edition,592.0,4.6
1161,404,2229,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2013",Rich Horton,Prime Books,2013-07-02,Paperback,573.0,3.73
1165,404,2273,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Create Amazing Fantasy Characters (Drawing Fantasy Art),Steve Beaumont,Arcturus Publishing Limited,2012-05-15,Paperback,128.0,3.58
1167,404,2279,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Penguin Book Of Modern Fantasy By Women,A. Susan Williams,Penguin,1997-01-01,,560.0,3.96
1172,404,2303,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Cinderella Fantasy,Sara Jane Stone,CreateSpace Independent Publishing Platform,2017-09-14,Paperback,204.0,3.99
1174,404,2305,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Superheroes: Fashion and Fantasy,Andrew Bolton,Metropolitan Museum of Art,2008-06-02,Hardcover,160.0,3.45
1178,404,2349,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Fire and Fantasy,C.K. Dawn,Carter & Bradley Publishing,2017-09-12,Kindle Edition,3664.0,4.24
1179,404,2375,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2014",Rich Horton,Prime Books,2014-06-10,Paperback,575.0,3.65
1180,404,2380,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Caged View: A Collection of Urban Fantasy Short Stories,Kenya Wright,Dragonfairy Press,2012-03-11,Kindle Edition,108.0,3.97
1183,404,2416,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Burning Wheel Fantasy Roleplaying System Gold Edition,Luke Crane,,,Hardcover,600.0,4.26
1187,404,2458,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Faces of Fantasy: Intimate Photos of Over 100 Top Fantasy Authors,Patti Perret,Tor Books,1996-09-01,Paperback,235.0,4.08
1188,404,2462,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Raptor: Urban Fantasy Noir,B.A. Bostick,Enchanted Indie Press,2017-06-26,Kindle Edition,525.0,4.43
1191,404,2471,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Finding Her Fantasy,Trista Ann Michaels,Liquid Silver Books,2014-08-03,Kindle Edition,122.0,3.91
1193,404,2504,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Dragon's Kin: Fantasy,Anne McCaffrey,Corgi,2004-11-01,Paperback,,3.9
1195,404,2510,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Flight to Lucifer: A Gnostic Fantasy,Harold Bloom,Farrar Straus & Giroux (NY),1979-04-01,Hardcover,250.0,2.85
1197,404,2571,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2012",Rich Horton,Prime Books,2012-07-04,Paperback,544.0,3.69
1198,404,2573,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Wizards Of Odd: Comic Tales Of Fantasy,Peter Haining,,,,,3.72
1199,404,2581,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction & Fantasy, 2009",Rich Horton,Prime Books,2009-12-23,Paperback,541.0,3.77
1204,404,2607,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Book of Enchantments (Point Fantasy),Patricia C. Wrede,Scholastic Inc.,1988-01-01,Mass Market Paperback,234.0,3.98
1209,404,2682,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Bastard's Blade: A Medieval Fantasy Romance,Luca Thrace,Createspace Independent Publishing Platform,2015-12-15,Kindle Edition,322.0,4.2
1210,404,2692,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Complete Guide to Writing Fantasy: Alchemy with Words,Darin Park,Dragon Moon Press,2002-09-01,Paperback,361.0,3.83
1211,404,2695,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Year's Best Fantasy 5,David G. Hartwell,Harper Voyager,2005-06-28,Paperback,512.0,3.66
1212,404,2696,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"My Secretary, Her Fantasy",Eve Langlais,Cobblestone Press,2010-11-12,ebook,,3.47
1216,404,2721,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Behind Green Glass: A Fantasy Novel,Amanda Von Hoffmann,Soto Pub.,2010-05-01,Hardcover,184.0,3.84
1218,404,2730,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,A Midwinter Fantasy,Leanna Renee Hieber,"Dorchester Publishing Company, Inc.",2010-11-23,ebook,336.0,3.61
1219,404,2734,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,"The Year's Best Science Fiction and Fantasy, 2011 Edition",Rich Horton,Prime Books,2011-06-01,Kindle Edition,544.0,3.58
1224,404,2834,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Tough Guide to Fantasy Land,Diana Wynne Jones,Gollancz,2004-11-18,Hardcover,243.0,3.94
1225,404,2835,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Heroes & Shifters Urban Fantasy,Viola Rivard,,,Kindle Edition,,3.61
1226,404,2839,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Changeling Sea (Firebird Fantasy),Patricia A. McKillip,Firebird,2003-04-14,Kindle Edition,142.0,4.06
1227,404,2842,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Phantastes: George MacDonald's Classic Fantasy Novel,George MacDonald,Stone Table Books,2016-11-08,Paperback,,3.95
1228,404,2850,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,Mad Gods & Englishmen: A Fantasy,Ian Armer,Roundfire Books,2013-01-16,Paperback,127.0,3.78
1234,404,2957,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Chinese Language: Fact and Fantasy,John DeFrancis,University of Hawaii Press,1986-03-01,Paperback,331.0,3.76
1235,404,2958,The Amazing Spider-Man & Amazing Fantasy No.15,,Barnes & Noble,2003-0-0,Kindle,245.0,4.2,The Dedalus Book of Finnish Fantasy (Dedalus Literary Fantasy Anthologies),Johanna Sinisalo,Dedalus,2006-08-01,Paperback,337.0,3.9
1241,417,477,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Football for Smart People: A Guide to Winning at Daily Fantasy Sports,Jonathan Bales,,,Kindle Edition,178.0,3.39
1247,417,916,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Art Masters:  The Best Fantasy and Science Fiction Artists Show How They Work,Dick Jude,Watson-Guptill Publications,1999-10-01,Paperback,144.0,3.93
1249,417,1073,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy & Science Fiction, January/February 2015",Gordon Van Gelder,"Spilogale, Inc.",2014-12-25,Kindle Edition,,3.92
1255,417,2720,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,Fantasy Genesis: A Creativity Game for Fantasy Artists,Chuck Lukacs,IMPACT,2010-03-10,Paperback,144.0,4.38
1257,417,2801,"Fantasy & Legend Scroll Saw Puzzles: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",,Fox Chapel Publishing,2005-4-1,Paperback,80.0,4.8,"Fantasy Magazine, October 2014: Women Destroy Fantasy! Special Issue",Cat Rambo,John Joseph Adams,2014-09-30,Kindle Edition,318.0,4.08
1457,1298,2039,The Cartel 5: La Bella Mafia,,Urban Books,2016-12-27,Hardcover,304.0,4.6,"The Life and Adventures of Don Quixote de la Mancha, Volume I",Miguel de Cervantes Saavedra,BiblioLife,2008-08-20,Hardcover,412.0,3.89
1705,1321,14,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,"The Feathered Serpent, Part 2",Chris Heimerdinger,,,,,4.15
1707,1321,20,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,"The Magic Flyswatter: A Superhero Tale of Africa, Retold from the Mwindo Epic",Aaron Shepard,Skyhook Press,2017-03-31,Kindle Edition,35.0,3.28
1724,1321,120,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Wolf Hunters (a Tale of Adventure in the Wilderness),James Oliver Curwood,IndyPublish.com,,Hardcover,,4.04
1945,1321,1478,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Best of Marion Zimmer Bradley Fantasy Magazine Volume 2,Marion Zimmer Bradley,Aspect,2009-12-19,Mass Market Paperback,248.0,3.85
1971,1321,1621,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Amazing Adventures of the Escapist: Volume 2,Brian K. Vaughan,Dark Horse Comics,2004-12-07,Paperback,152.0,3.49
1997,1321,1770,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The New Space Opera 2: All-new stories of science fiction adventure,Gardner Dozois,Harper Voyager,2009-06-30,Paperback,560.0,3.8
2158,1321,2662,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Singular and Extraordinary Tale of Mirror and Goliath,Ishbelle Bee,Angry Robot,2015-06-30,Paperback,325.0,3.67
2177,1321,2792,The Cartel 2: Tale of the Murda Mamas,,Urban Books,2017-3-28,Hardcover,288.0,4.7,The Adventures of Tom Jones (Parts 1 and 2),Henry Fielding,Wildside Press,2007-09-23,Hardcover,728.0,3.73
2239,1403,478,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,The Fantasy Baseball Black Book 2017 Edition (Fantasy Black Book 10),Joe Pisapia,,,Kindle Edition,182.0,3.88
2324,1403,1519,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,Meridian Codex Dark Fantasy Compendium: Books 1 & 2,Keith Deininger,Meridian Codex,2016-01-06,Paperback,468.0,4.75
2368,1403,2200,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,"The Supernatural Bounty Hunter Files: Special Edition Fantasy Bundle, Books 1 thru 5",Craig Halloran,Two-Ten Book Press,2015-12-01,Kindle Edition,626.0,4.11
2371,1403,2235,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,Fantasy: The 100 Best Books,James Cawthorn,Carroll & Graf,1991-08-01,Paperback,216.0,3.92
2409,1403,2734,The Cartel Deluxe Edition: Books 1-3,,Urban Books,2018-1-30,Kindle,400.0,,"The Year's Best Science Fiction and Fantasy, 2011 Edition",Rich Horton,Prime Books,2011-06-01,Kindle Edition,544.0,3.58
2435,1478,446,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Urban Fantasies Book 4,Marlon Mccaulsky,Emerald Star Press,2012-06-12,Kindle Edition,,4.91
2439,1478,742,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,A Hustler's Fantasy 2: An Urban Romance,Shameka Jones,Royalty Publishing House,2016-11-03,Kindle Edition,,4.74
2441,1478,799,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Urban Fantasies Book 3,Marlon Mccaulsky,Emerald Star Press,2011-10-25,Kindle Edition,29.0,4.77
2442,1478,844,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Chaos Rises: A Veil World Urban Fantasy,Pippa DaCosta,Createspace Independent Publishing Platform,2016-06-04,Paperback,290.0,3.85
2446,1478,1080,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Urban Fantasies Book 2,Marlon Mccaulsky,Emerald Star Press,2011-07-07,Kindle Edition,,4.79
2450,1478,1449,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Urban Fantasies Book 1,Marlon Mccaulsky,Emerald Star Press,2011-05-25,Nook,0.0,4.38
2452,1478,1519,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Meridian Codex Dark Fantasy Compendium: Books 1 & 2,Keith Deininger,Meridian Codex,2016-01-06,Paperback,468.0,4.75
2453,1478,1710,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Obfuscate - A Paranormal Urban Fantasy,Killion Slade,Draconian Publishing - Spirit,2016-05-01,ebook,246.0,4.21
2459,1478,2643,"Kiss Kiss, Bang Bang (Urban Books)",,Urban Books,2012-4-1,Paperback,304.0,4.5,Serpent's Desire: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-14,Kindle Edition,167.0,3.87
2477,1490,446,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Urban Fantasies Book 4,Marlon Mccaulsky,Emerald Star Press,2012-06-12,Kindle Edition,,4.91
2490,1490,844,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Chaos Rises: A Veil World Urban Fantasy,Pippa DaCosta,Createspace Independent Publishing Platform,2016-06-04,Paperback,290.0,3.85
2506,1490,1449,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Urban Fantasies Book 1,Marlon Mccaulsky,Emerald Star Press,2011-05-25,Nook,0.0,4.38
2511,1490,1710,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Obfuscate - A Paranormal Urban Fantasy,Killion Slade,Draconian Publishing - Spirit,2016-05-01,ebook,246.0,4.21
2516,1490,2007,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,The Shining Isle: An Urban Fantasy,Ly de Angeles,,,Paperback,,4.34
2518,1490,2131,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Serpent's Kiss: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-30,Kindle Edition,117.0,4.11
2527,1490,2643,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Serpent's Desire: A Reverse Harem Urban Fantasy,Tansey Morgan,Supernal Publishing,2017-11-14,Kindle Edition,167.0,3.87
2536,1490,2924,Supreme Clientele (Urban Books),,Urban Books,2013-5-7,Hardcover,304.0,4.7,Twisted Boulevard:  Tales of Urban Fantasy,Angela Charmaine Craig,Elektrik Milk Bath Press,2014-03-08,Paperback,290.0,4.0
2556,2008,401,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,A Hustler's Fantasy 3: An Urban Romance,Shameka Jones,Royalty Publishing House,2016-12-22,Kindle Edition,,4.89
2567,2008,507,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,Violet Chaser: Faerie Princess (An Urban Fantasy Novel),Erica Reeder,Ferry Tales LLC,2016-01-04,Kindle Edition,304.0,4.14
2601,2008,844,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,Chaos Rises: A Veil World Urban Fantasy,Pippa DaCosta,Createspace Independent Publishing Platform,2016-06-04,Paperback,290.0,3.85
2611,2008,956,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,Lesser - A Villainous Urban Fantasy,M.T. Murphy,Lex Talionis Books,2011-09-11,Kindle Edition,291.0,4.05
2612,2008,961,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,Suspending Reality (Five Fantasy Books),Chrissy Peebles,Chrissy Peebles,2014-02-20,ebook,856.0,3.54
2682,2008,2007,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,The Shining Isle: An Urban Fantasy,Ly de Angeles,,,Paperback,,4.34
2737,2008,2835,The Trophy Wife (Urban Books),,Urban Books,2014-3-4,Hardcover,288.0,4.5,Heroes & Shifters Urban Fantasy,Viola Rivard,,,Kindle Edition,,3.61
