,docID,position,term,label_x,term_before_x,term_after_x,inPrefixSuffix,tf,idf,isCapitalized,hasDescriptivePrefix,hasDescriptiveSuffix,hasIngredient,pred_label,actual_label,true=pred
314,39,53,pink dragon,False,different,roll,0.0,1,1.0,False,0,0,0,False,False,True
315,39,54,roll,False,dragon,that,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
316,39,54,dragon roll,False,pink,that,0.0,1,1.0,False,0,0,0,False,False,True
317,39,57,scallops,True,has,on,1.0,1,0.5,False,0,0,0,True,True,True
318,39,63,rolls,False,dragon,are,0.0,1,0.14285714285714285,False,0,0,0,False,False,True
319,39,70,avocado,True,The,is,1.0,1,0.3333333333333333,False,0,0,1,True,True,True
320,39,74,thinly sliced,False,very,sprinkled,0.0,1,1.0,False,0,0,0,False,False,True
321,39,75,thinly sliced sprinkled,False,very,with,0.0,1,1.0,False,0,0,0,False,False,True
322,39,75,sliced sprinkled,False,thinly,with,0.0,1,1.0,False,0,0,0,False,False,True
323,39,78,yummy,False,something,on,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
324,41,16,birthday,False,friends,Although,0.0,1,0.125,False,0,0,0,False,False,True
325,41,37,sitting,False,before,down,0.0,2,0.2,False,0,0,0,False,False,True
326,41,49,informed,False,were,we,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
327,41,54,leave,False,to,a,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
328,41,64,enforce,False,would,considering,0.0,1,0.5,False,0,0,0,False,False,True
329,41,65,considering,False,enforce,we,0.0,1,0.14285714285714285,False,0,0,0,False,False,True
330,41,65,enforce considering,False,would,we,0.0,1,1.0,False,0,0,0,False,False,True
331,41,110,seafood,False,a,pasta,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
332,41,112,dish,False,pasta,which,0.0,1,0.05263157894736842,False,0,0,0,False,False,True
333,41,112,pasta dish,False,seafood,which,0.0,1,1.0,False,0,0,0,False,False,True
334,41,133,mignon,False,filet,which,0.0,1,0.5,False,0,0,0,False,False,True
335,41,140,par,False,to,Overall,0.0,2,0.25,False,0,0,0,False,False,True
336,41,145,pasta,True,better,Im,0.0,2,0.05555555555555555,False,0,0,0,False,True,False
337,41,155,dishes,False,two,I,0.0,1,0.0625,False,0,0,0,False,False,True
338,41,162,par,False,to,as,0.0,2,0.25,False,0,0,0,False,False,True
339,43,2,bakery,False,this,while,0.0,1,0.5,False,0,0,0,False,False,True
340,43,6,Queen,False,on,Street,0.0,1,1.0,True,0,0,0,False,False,True
341,43,10,hidden,False,was,on,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
342,43,21,and,False,out,it,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
343,43,25,quaint,False,very,inside,0.0,1,0.5,False,0,0,0,False,False,True
344,43,34,loaf,False,a,of,1.0,1,0.3333333333333333,False,0,0,0,False,False,True
345,43,36,Brioche,False,of,bread,0.0,1,0.5,True,0,0,0,False,False,True
346,43,37,bread,True,Brioche,it,0.0,2,0.04,False,0,0,0,False,True,False
347,43,37,Brioche bread,True,of,it,1.0,1,1.0,True,0,0,0,True,True,True
348,43,56,bread,True,other,that,1.0,2,0.04,False,0,0,0,True,True,True
349,44,2,and,False,service,not,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
350,44,6,drinks,False,great,We,0.0,5,0.030303030303030307,False,0,0,0,False,False,True
351,44,14,and,False,plaza,saw,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
352,44,19,bubble,False,for,tea,0.0,2,0.25,False,0,0,0,False,False,True
353,44,20,bubble tea,True,for,so,1.0,2,0.25,False,0,0,0,True,True,True
354,44,25,grab,False,to,a,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
355,44,40,bubble,False,typically,tea,0.0,2,0.25,False,0,0,0,False,False,True
356,44,40,typically bubble,False,your,tea,0.0,1,1.0,False,0,0,0,False,False,True
357,44,41,typically bubble tea,False,your,place,0.0,1,1.0,False,0,0,0,False,False,True
358,44,44,specialty,False,Their,are,0.0,1,0.5,False,0,0,0,False,False,True
359,44,47,drinks,False,mousse,which,0.0,5,0.030303030303030307,False,0,0,0,False,False,True
360,44,73,Sunday,False,a,afternoon,0.0,1,1.0,True,0,0,0,False,False,True
361,44,81,jelly,False,grass,and,0.0,1,1.0,False,0,0,0,False,False,True
362,44,82,jelly and,False,grass,pudding,0.0,1,1.0,False,0,0,0,False,False,True
363,44,82,and,False,jelly,pudding,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
364,44,83,and pudding,False,jelly,which,0.0,1,1.0,False,0,0,0,False,False,True
365,44,83,pudding,True,and,which,1.0,1,0.5,False,0,0,0,True,True,True
366,44,83,jelly and pudding,False,grass,which,0.0,1,1.0,False,0,0,0,False,False,True
367,44,105,slush,False,following,mango,0.0,2,0.5,False,0,0,0,False,False,True
368,44,106,mango,False,slush,came,0.0,2,0.5,False,0,0,1,False,False,True
369,44,106,slush mango,True,following,came,1.0,1,1.0,False,0,0,1,True,True,True
370,44,109,tapioca,True,with,and,1.0,1,1.0,False,0,0,0,True,True,True
371,44,111,mousse,True,and,peach,1.0,3,0.25,False,0,0,0,True,True,True
372,44,112,mousse peach,False,and,ice,0.0,1,1.0,False,0,0,1,False,False,True
373,44,112,and mousse peach,False,tapioca,ice,0.0,1,1.0,False,0,0,1,False,False,True
374,44,112,peach,False,mousse,ice,1.0,3,0.25,False,0,0,1,True,False,False
375,44,113,ice,False,peach,tea,0.0,2,0.1111111111111111,False,0,0,0,False,False,True
376,44,113,mousse peach ice,False,and,tea,0.0,1,1.0,False,0,0,1,False,False,True
377,44,114,peach ice tea,True,mousse,oolong,0.0,2,0.5,False,0,0,1,False,True,False
378,44,114,tea,True,ice,oolong,0.0,7,0.037037037037037035,False,0,0,0,True,True,True
379,44,115,oolong,False,tea,milk,0.0,2,0.5,False,0,0,0,False,False,True
380,44,115,tea oolong,False,ice,milk,0.0,1,1.0,False,0,0,0,False,False,True
381,44,115,ice tea oolong,False,peach,milk,0.0,1,1.0,False,0,0,0,False,False,True
382,44,116,tea oolong milk,False,ice,tea,0.0,1,1.0,False,0,0,0,False,False,True
383,44,116,milk,False,oolong,tea,0.0,2,0.14285714285714285,False,0,0,0,False,False,True
384,44,116,oolong milk,False,tea,tea,0.0,2,0.5,False,0,0,0,False,False,True
385,44,117,milk tea,False,oolong,supernova,0.0,2,0.5,False,0,0,0,False,False,True
386,44,117,oolong milk tea,True,tea,supernova,0.0,2,0.5,False,0,0,0,False,True,False
387,44,120,lemonade,False,kumquat,And,0.0,4,0.2,False,0,0,0,False,False,True
388,44,120,kumquat lemonade,True,supernova,And,0.0,4,0.25,False,0,0,1,True,True,True
389,44,121,And,False,lemonade,when,0.0,1,0.030303030303030307,True,0,0,0,False,False,True
390,44,121,lemonade And,False,kumquat,when,0.0,1,1.0,True,0,0,0,False,False,True
391,44,121,kumquat lemonade And,False,supernova,when,0.0,1,1.0,True,0,0,1,False,False,True
392,44,127,difference,False,the,between,0.0,2,0.5,False,0,0,0,False,False,True
393,44,131,kumquat,False,supernova,lemonade,1.0,6,0.16666666666666666,False,0,0,1,False,False,True
394,44,132,kumquat lemonade,True,supernova,under,1.0,4,0.25,False,0,0,1,True,True,True
395,44,132,lemonade,False,kumquat,under,0.0,4,0.2,False,0,0,0,False,False,True
396,44,136,drinks,False,galaxy,section,0.0,5,0.030303030303030307,False,0,0,0,False,False,True
397,44,140,supposed,False,are,to,0.0,1,0.5,False,0,0,0,False,False,True
398,44,143,layered,False,be,drinks,0.0,1,1.0,False,0,0,0,False,False,True
399,44,144,drinks,False,layered,and,0.0,5,0.030303030303030307,False,0,0,0,False,False,True
400,44,145,layered drinks and,False,be,the,0.0,1,1.0,False,0,0,0,False,False,True
401,44,145,drinks and,False,layered,the,0.0,1,0.2,False,0,0,0,False,False,True
402,44,145,and,False,drinks,the,0.0,8,0.0010050251256281408,False,1,0,0,False,False,True
403,44,147,kumquat,False,the,lemonade,1.0,6,0.16666666666666666,False,0,0,1,False,False,True
404,44,148,lemonade,False,kumquat,they,0.0,4,0.2,False,0,0,0,False,False,True
405,44,148,kumquat lemonade,True,the,they,1.0,4,0.25,False,0,0,1,True,True,True
406,44,157,blue mousse,True,of,so,1.0,1,1.0,False,0,0,0,True,True,True
407,44,175,cup,False,bigger,size,0.0,1,0.5,False,0,0,0,False,False,True
408,44,180,kumquat lemonade,True,the,When,0.0,4,0.25,False,0,0,1,True,True,True
409,44,202,dumb,False,pretty,to,0.0,1,1.0,False,0,0,0,False,False,True
410,44,222,mango,False,The,slush,0.0,2,0.5,False,1,0,1,False,False,True
411,44,223,mango slush,True,The,and,1.0,1,1.0,False,1,0,1,True,True,True
412,44,223,slush,False,mango,and,0.0,2,0.5,False,0,0,0,False,False,True
413,44,224,and,False,slush,the,0.0,8,0.0010050251256281408,False,0,1,0,False,False,True
414,44,224,mango slush and,False,The,the,0.0,1,1.0,False,1,1,1,False,False,True
415,44,224,slush and,False,mango,the,0.0,1,1.0,False,0,1,0,False,False,True
416,44,226,roasted,False,the,oolong,0.0,1,0.25,False,0,0,0,False,False,True
417,44,227,oolong,False,roasted,milk,0.0,2,0.5,False,0,0,0,False,False,True
418,44,228,milk,False,oolong,tea,0.0,2,0.14285714285714285,False,1,0,0,False,False,True
419,44,228,roasted oolong milk,False,the,tea,0.0,1,1.0,False,0,0,0,False,False,True
420,44,228,oolong milk,False,roasted,tea,0.0,2,0.5,False,0,0,0,False,False,True
421,44,229,tea,True,milk,wasnt,1.0,7,0.037037037037037035,False,0,0,0,True,True,True
422,44,241,tea,True,The,had,1.0,7,0.037037037037037035,False,0,0,0,True,True,True
423,44,248,overpowered,False,that,everything,0.0,1,1.0,False,0,0,0,False,False,True
424,44,253,peach,True,no,taste,1.0,3,0.25,False,0,0,1,True,True,True
425,44,257,peach,False,the,ice,1.0,3,0.25,False,0,0,1,False,False,True
426,44,258,peach ice,False,the,tea,0.0,2,0.5,False,0,0,1,False,False,True
427,44,258,ice,False,peach,tea,0.0,2,0.1111111111111111,False,0,0,0,False,False,True
428,44,259,peach ice tea,True,the,The,1.0,2,0.5,False,0,0,1,True,True,True
429,44,259,tea,True,ice,The,0.0,7,0.037037037037037035,False,0,0,0,True,True,True
430,44,259,ice tea,False,peach,The,0.0,2,0.5,False,0,0,0,False,False,True
431,44,261,kumquat,True,The,one,1.0,6,0.16666666666666666,False,0,0,1,False,True,False
432,44,265,kumquat,True,no,taste,1.0,6,0.16666666666666666,False,0,0,1,False,True,False
433,44,267,and,False,taste,was,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
434,44,273,lime,True,the,and,1.0,1,1.0,False,0,0,1,True,True,True
435,44,274,and,False,lime,it,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
436,44,281,sugar,True,no,in,1.0,1,0.1111111111111111,False,0,0,0,False,True,False
437,46,12,impress,False,wasnt,that,0.0,1,0.5,False,0,0,0,False,False,True
438,46,37,and,False,different,worth,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
439,46,42,started,False,We,off,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
440,46,47,Cured,False,House,Meat,0.0,1,1.0,True,0,0,0,False,False,True
441,46,48,Cured Meat,False,House,it,0.0,1,1.0,True,0,0,0,False,False,True
442,46,61,and,False,share,no,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
443,46,68,bread,True,extra,if,1.0,2,0.04,False,0,0,0,True,True,True
444,46,77,roasted,False,the,bone,0.0,1,0.25,False,0,0,0,False,False,True
445,46,78,roasted bone,False,the,marrow,0.0,1,1.0,False,0,0,0,False,False,True
446,46,79,marrow,False,bone,which,0.0,2,0.5,False,1,0,1,False,False,True
447,46,79,bone marrow,True,roasted,which,0.0,2,0.5,False,0,0,1,False,True,False
448,46,79,roasted bone marrow,True,the,which,1.0,1,1.0,False,0,0,1,True,True,True
449,46,83,and,False,amazing,definitely,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
450,46,94,dishes,False,other,we,0.0,2,0.0625,False,0,0,0,False,False,True
451,46,100,second,False,a,round,0.0,1,0.2,False,0,0,0,False,False,True
452,46,106,bone,False,knew,marrow,0.0,2,0.2,False,0,0,0,False,False,True
453,46,107,marrow,False,bone,could,0.0,2,0.5,False,0,0,1,False,False,True
454,46,107,bone marrow,True,knew,could,1.0,2,0.5,False,0,0,1,True,True,True
455,46,111,tastyThen,False,this,came,0.0,1,1.0,True,0,0,0,False,False,True
456,46,115,Horse,False,Spicy,Tartare,0.0,1,1.0,True,0,0,0,False,False,True
457,46,116,Tartare,False,Horse,which,0.0,1,1.0,True,0,0,0,False,False,True
458,46,116,Horse Tartare,False,Spicy,which,0.0,1,1.0,True,0,0,0,False,False,True
459,46,121,intriguing,False,was,as,0.0,1,1.0,False,0,0,0,False,False,True
460,46,140,salad,True,a,Wasnt,0.0,1,0.037037037037037035,False,0,0,0,False,True,False
461,46,155,Brioche,False,on,is,0.0,1,0.5,True,0,0,0,False,False,True
462,46,164,sandwich,True,a,that,1.0,2,0.045454545454545456,False,0,0,0,False,True,False
463,46,170,Montreal smoked,False,a,meat,0.0,1,1.0,True,0,0,0,False,False,True
464,46,171,smoked meat,False,Montreal,sandwich,0.0,1,0.5,False,0,0,0,False,False,True
465,46,171,Montreal smoked meat,False,a,sandwich,0.0,1,1.0,True,0,0,0,False,False,True
466,46,172,smoked meat sandwich,False,Montreal,SO,0.0,1,1.0,False,0,0,0,False,False,True
467,46,172,sandwich,True,meat,SO,0.0,2,0.045454545454545456,False,1,0,0,False,True,False
468,46,172,meat sandwich,False,smoked,SO,0.0,1,1.0,False,0,0,0,False,False,True
469,46,183,and,False,soft,tender,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
470,46,184,and tender,False,soft,If,0.0,1,0.5,False,0,0,0,False,False,True
471,46,184,tender,False,and,If,0.0,1,0.2,False,1,0,0,False,False,True
472,46,195,and,False,food,this,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
473,46,195,food and,False,much,this,0.0,1,0.05,False,0,0,0,False,False,True
474,46,211,dessert,False,For,we,0.0,1,0.125,False,0,0,0,False,False,True
475,46,216,Foie,True,the,and,1.0,1,1.0,True,0,0,0,True,True,True
476,46,217,Foie and,False,the,Nutella,0.0,1,1.0,True,0,0,0,False,False,True
477,46,217,and,False,Foie,Nutella,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
478,46,218,Foie and Nutella,False,the,as,1.0,1,1.0,True,0,0,0,False,False,True
479,46,218,Nutella,True,and,as,1.0,1,0.5,True,0,0,0,True,True,True
480,46,231,dishes,False,after,already,0.0,2,0.0625,False,0,0,0,False,False,True
481,46,243,banana,False,with,bread,0.0,1,0.2,False,0,0,1,False,False,True
482,46,244,bread,True,banana,that,1.0,2,0.04,False,0,0,0,True,True,True
483,46,244,banana bread,True,with,that,1.0,1,1.0,False,0,0,1,True,True,True
484,47,8,Brunch and,False,for,wowWe,0.0,1,1.0,True,0,0,0,False,False,True
485,47,9,Brunch and wowWe,False,for,did,0.0,1,1.0,True,0,0,0,False,False,True
486,47,9,and wowWe,False,Brunch,did,0.0,1,1.0,True,0,0,0,False,False,True
487,47,41,strawberry,False,the,shortcakes,0.0,1,0.3333333333333333,False,0,0,1,False,False,True
488,47,42,strawberry shortcakes,True,the,donuts,0.0,1,1.0,False,0,0,1,False,True,False
489,47,42,shortcakes,False,strawberry,donuts,0.0,1,1.0,False,0,0,0,False,False,True
490,47,43,shortcakes donuts,False,strawberry,they,0.0,1,1.0,False,0,0,0,False,False,True
491,47,43,strawberry shortcakes donuts,False,the,they,1.0,1,1.0,False,0,0,1,True,False,False
492,47,68,cured,False,house,bacon,0.0,1,1.0,False,0,0,0,False,False,True
493,47,69,bacon,False,cured,or,0.0,2,0.07692307692307693,False,0,0,0,False,False,True
494,47,72,onion sausage,True,or,crispy,0.0,1,1.0,False,0,0,1,False,True,False
495,47,75,skin,False,red,potatoes,0.0,2,0.2,False,1,0,0,False,False,True
496,47,76,potatoes,False,skin,with,0.0,2,0.16666666666666666,False,0,0,0,False,False,True
497,47,76,skin potatoes,False,red,with,0.0,2,0.5,False,1,0,0,False,False,True
498,47,81,and thyme,False,salt,Served,0.0,1,1.0,False,0,0,1,False,False,True
499,47,81,thyme,True,and,Served,0.0,1,1.0,False,0,0,1,False,True,False
500,47,84,toast,True,with,of,1.0,3,0.1,False,0,0,0,False,True,False
501,47,88,Upgrade,False,choice,your,0.0,1,1.0,True,0,0,0,False,False,True
502,47,90,toast,True,your,to,1.0,3,0.1,False,0,0,0,False,True,False
503,47,93,buttermilk,False,a,biscuit,0.0,2,0.25,False,0,0,0,False,False,True
504,47,94,biscuit,False,buttermilk,Emmas,0.0,2,0.5,False,0,0,0,False,False,True
505,47,94,buttermilk biscuit,True,a,Emmas,1.0,2,0.5,False,0,0,0,True,True,True
506,47,95,biscuit Emmas,False,buttermilk,Benny,0.0,1,1.0,True,0,0,0,False,False,True
507,47,95,Emmas,False,biscuit,Benny,0.0,1,1.0,True,0,0,0,False,False,True
508,47,96,biscuit Emmas Benny,False,buttermilk,Warm,0.0,1,1.0,True,0,0,0,False,False,True
509,47,96,Benny,False,Emmas,Warm,0.0,1,1.0,True,0,0,0,False,False,True
510,47,96,Emmas Benny,False,biscuit,Warm,0.0,1,1.0,True,0,0,0,False,False,True
511,47,98,and,False,Warm,fluffy,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
512,47,100,buttermilk,False,fluffy,biscuit,0.0,2,0.25,False,0,1,0,False,False,True
513,47,101,buttermilk biscuit,True,fluffy,topped,1.0,2,0.5,False,0,0,0,True,True,True
514,47,101,biscuit,False,buttermilk,topped,0.0,2,0.5,False,1,0,0,False,False,True
515,47,105,peameal bacon,True,with,poached,0.0,1,1.0,False,1,0,0,False,True,False
516,47,105,bacon,False,peameal,poached,0.0,2,0.07692307692307693,False,0,0,0,False,False,True
517,47,106,peameal bacon poached,False,with,eggs,0.0,1,1.0,False,1,0,0,False,False,True
518,47,106,poached,False,bacon,eggs,0.0,1,1.0,False,0,0,0,False,False,True
519,47,107,poached eggs,True,bacon,and,1.0,1,1.0,False,0,1,0,True,True,True
520,47,107,bacon poached eggs,False,peameal,and,0.0,1,1.0,False,0,1,0,False,False,True
521,47,108,and,False,eggs,smothered,0.0,4,0.0010050251256281408,False,1,0,0,False,False,True
522,47,108,poached eggs and,False,bacon,smothered,0.0,1,1.0,False,0,0,0,False,False,True
523,47,108,eggs and,False,poached,smothered,0.0,1,0.5,False,0,0,0,False,False,True
524,47,111,mousselline,False,in,sauce,0.0,1,1.0,False,1,0,0,False,False,True
525,47,112,sauce,False,mousselline,Served,0.0,1,0.021739130434782608,False,0,0,0,False,False,True
526,47,112,mousselline sauce,True,in,Served,0.0,1,1.0,False,1,0,0,False,True,False
527,47,118,griddled,False,of,red,0.0,1,1.0,False,0,0,0,False,False,True
528,47,120,skin,False,red,potatoes,0.0,2,0.2,False,1,0,0,False,False,True
529,47,121,skin potatoes,False,red,big,0.0,2,0.5,False,1,0,0,False,False,True
530,47,125,goodif,False,really,you,0.0,1,1.0,False,0,0,0,False,False,True
531,47,129,benny,False,the,make,0.0,1,1.0,False,0,0,0,False,False,True
532,47,144,sell,False,to,out,0.0,1,0.25,False,0,0,0,False,False,True
533,49,11,cheese,True,for,and,1.0,1,0.025,False,0,0,0,False,True,False
534,49,12,and,False,cheese,bread,0.0,1,0.0010050251256281408,False,0,0,0,False,False,True
535,49,13,bread,True,and,palso,1.0,1,0.04,False,0,0,0,True,True,True
536,49,13,and bread,False,cheese,palso,0.0,1,1.0,False,0,0,0,False,False,True
537,49,13,cheese and bread,False,for,palso,0.0,1,1.0,False,0,0,0,False,False,True
538,49,14,palso,False,bread,carry,0.0,1,1.0,False,0,0,0,False,False,True
539,49,14,and bread palso,False,cheese,carry,0.0,1,1.0,False,0,0,0,False,False,True
540,49,15,bread palso carry,False,and,a,0.0,1,1.0,False,0,0,0,False,False,True
541,49,15,carry,False,palso,a,0.0,1,0.5,False,0,0,0,False,False,True
542,49,15,palso carry,False,bread,a,0.0,1,1.0,False,0,0,0,False,False,True
543,50,3,cakes,True,placeThe,are,1.0,1,0.3333333333333333,False,0,1,0,True,True,True
544,50,13,cupcakes and,False,cute,lots,0.0,1,1.0,False,0,0,0,False,False,True
545,50,26,chocolate,False,free,cake,0.0,1,0.07692307692307693,False,0,0,0,False,False,True
546,50,27,chocolate cake,False,free,which,0.0,1,1.0,False,0,0,0,False,False,True
547,50,30,and,False,hubby,I,0.0,2,0.0010050251256281408,False,0,0,0,False,False,True
548,52,2,hole,False,little,in,0.0,1,0.5,False,0,0,0,False,False,True
549,52,16,apartment,False,an,building,0.0,1,1.0,False,0,0,0,False,False,True
550,52,30,lunch,False,had,specials,0.0,1,0.043478260869565216,False,0,0,0,False,False,True
551,52,42,salmon,False,chirashi,teriyaki,0.0,1,0.125,False,0,0,0,False,False,True
552,52,42,chirashi salmon,False,ordered,teriyaki,0.0,1,1.0,False,0,0,0,False,False,True
553,52,43,teriyaki,False,salmon,kalbi,0.0,1,1.0,False,0,0,0,False,False,True
554,52,43,salmon teriyaki,True,chirashi,kalbi,1.0,1,1.0,False,0,0,0,True,True,True
555,52,43,chirashi salmon teriyaki,False,ordered,kalbi,0.0,1,1.0,False,0,0,0,False,False,True
556,52,46,katsu,False,chicken,dynamic,0.0,1,1.0,False,0,0,0,False,False,True
557,52,47,dynamic,False,katsu,california,0.0,1,1.0,False,0,0,0,False,False,True
558,52,48,dynamic california,False,katsu,roll,0.0,1,1.0,False,0,0,0,False,False,True
559,52,49,roll,False,california,All,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
